datasetId,relativePath,sizeBytes,sha256,sourceGroupId,sourceClass,role,trainingEligible,notes
DS-090,Hemp_growth/C4/ryb_C4_20241225_13_00.jpg,24102,612102cb1f0966f257cef3383516e5a2c353049959ee48631da9c82ff10a1c38,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241225_14_00.jpg,23717,cd640ca8b5e147c296d58c3c9444a61dc6f78370d02c8284d495710f85e96a06,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241225_15_00.jpg,24347,576cbac02ff0a9fb6e1c084927b3d5cca770f2c34b7d054576b894be0ad9cf9a,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241225_17_00.jpg,25734,631e674ff7fc20e45bf961eb14cb4d8673377df577b749f6ef354170c1cdb5f1,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241226_08_00.jpg,23950,af480795d94f08175d9e10e1b7697a51ca717de5efece2dff1816e32caa891a6,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241226_09_00.jpg,13218,abbc8bd7eafb7a8dba00efc6b2c5b24f5bbb643d4b949947b3af3bd5cea43b10,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241226_10_00.jpg,26834,d3edc4ca6c7bf8ad54287fbbec758968928708d0bae2ca8cde0cfebc2fe718c6,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241226_11_00.jpg,27459,c0be5b30a4bdaddd302ec71929f92e896dbeadabcd2c1ef2b06790b7db7bf3f4,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241226_12_00.jpg,28741,5414f50bd54ccba1381159c111b8ddb079a45984d1ae3354a28e92b7aaf766a2,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241226_16_00.jpg,27434,1f26384563f8c182ddd3d2ddba7e98a47ff1604c01a6df9e68a0c7092cea9f49,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241227_09_00.jpg,28080,28397689386114ef031f53617aa9211ebd705501f8a5c4d4be89a9c8b42ebd5c,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241227_11_00.jpg,29211,b58f7952cb2d0361f85fc0e914c337ed0a7996d089b9fd496821ff0f988989d2,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241227_12_00.jpg,30536,f329e0358089607299c1634269a594e58128bd8b1131e185a780b699c49860fc,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241227_15_00.jpg,29323,559c0aeeb77eef54007f63d9fe52c838b80e2448d5eb897a3f9709a5822f6428,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241227_16_00.jpg,30364,aa15a07f00a563dc3040ecb0acbd065ff5e5ae4bf85e66c6088ae17049200edd,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241227_17_00.jpg,30209,dd3c77c3c6255f97419e0479fbcce5ae0579e6161c2e59ceefd840c423212227,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241228_09_00.jpg,14944,f0b7ed3977aa3a883ad869e4552dd3e3380a57312c2ba9ba1b32755915ec98c7,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241228_11_00.jpg,33223,2743faaafd84d0ffd1893e941a17f3bcdbda00905e2b48060a7c46f66c179bda,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241228_12_00.jpg,32373,714f8c09a90e25a451d3c9ad99e7a6ffb7c51abbfbbafbc72aed7d400b3b5474,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241228_13_00.jpg,32604,3f0209bef0285e24b18aae36469be837b2e7f9ff7451f481a158c3c39cc36c12,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241228_15_00.jpg,32251,58d7ed2b4cfe706851503324fc500731bd29d02408ef2b71acecc88ed8db44a0,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241228_16_00.jpg,31781,06a7e531a49a8a278f0efbc4afdd81f02fad82064aebefa5b78ed322a4fd2074,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241228_17_00.jpg,32805,523c16f8c7ed86aea0fd55c5e0b659591256635ee2544bab921c3477cd588a88,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241229_08_00.jpg,32944,383a24e91674c534cca14c8b253ff80b348b704bd184f93b1e8bb6643a991d9c,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241229_10_00.jpg,38266,34e7bdf73ea381047e4e4cc0b30fb4ddfd8bddf9774fa63a5779ebc952bb3ae6,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241229_12_00.jpg,35432,04604a7daeab4f6bfb9d7cb3bfb047e3d0003ca2c6187800534d6fb463066ed4,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241229_13_00.jpg,33465,60adc1ceaaab25b324c2cbc30479024f0fdee44f6cec4cdc89613db6abf25eba,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241229_15_00.jpg,34006,b3397cef48d8b9f8347e4e1c1199cf0ae2e43e3220a7a3da7ffddcac19b70e20,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241229_17_00.jpg,34735,c2c67d48895c8869a6b8ac82dfe221715c5ad537c8e6451156d61583b3d4ae6d,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241230_09_00.jpg,39122,f8e4c3c154315a38d014a44fa1baefeff0753615311d8614e043fef6f35fd575,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241230_11_00.jpg,41056,83091611a8f81452306a72d49cdb085a4b61cccc6b3ddb80fb7debdb70e64a07,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241230_12_00.jpg,38217,e4cadd8021ae5ac4769b5cebe6b1cab1d95ac0b417f05e108dbd0193c76b6d41,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241230_13_00.jpg,37390,a62f203823a783bc919d82a8f7d0b6c3bba7f26dfc64fdca943a2ebf5b69e0b6,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241230_14_00.jpg,38879,a778e260eafae23a259f75740d90fa7aaa7336a6b5f849f3906bc7774590d671,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241230_15_00.jpg,38950,4df8bfbd9b0f3f9a2e130922a6ccdb39e62209ecc06a11bdfafb454d4290ac77,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241230_16_00.jpg,38112,795f1cb568b8a5f2faaac3641e95f57324b2b84a784185230479b79d26423617,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241230_17_00.jpg,38091,2c7868964cbed6ce76e076e6a695b95566ec348516e688b7beac39456fdf9907,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241231_08_00.jpg,6899,154bd9badd4b1ae281a8224aa22a4617bbaf3fa65485f217f8cd16798137d7c6,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241231_09_00.jpg,39789,305504c0197c95f4b5e1024b5337e751acb3439ab58a19336db0a4a7fba1c785,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241231_10_00.jpg,43316,4598b301dccb7dc6db4ac7f02865683ceba3119b0d34b70085fd9b3c0d2d4232,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241231_12_00.jpg,36616,ff8f41f6a3c56f046a3556d04c5c1aaf0138774ff108cfeb9972fa2a6523ea3e,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241231_14_00.jpg,40681,3098926978336374ac97d14468ae30d290d384e50e1df4d19ebd07d9da256549,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241231_16_00.jpg,41300,86877509e92924b972d37f4ebabc89b3a09cc65a1ce8c55c334efa8ab37707e5,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C4/ryb_C4_20241231_17_00.jpg,24619,26f9fb04fc202bb04baa58c39542a099cc571f170fb2af4d646781f8a0e898f8,DS090-C4,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241212_13_40.jpg,14628,2b892118c42654841fefdda10bbb349afad6b2753d7c394e0f84a81fa3252e1b,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241212_14_00.jpg,13688,7f95c8729b4591edfb927f9464711ad77d544a2991ebd7cc5a5b6f2fbddba50a,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241212_15_00.jpg,14041,ff86b37626f5c6001d5ad0aff047dc4c17f7d86127aaccdae58766301c7cfab4,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241212_16_00.jpg,13647,e904178f804b4c439a953874496ba2cfc6d00be3dd73fd1fc10a61f99dadaa6d,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241212_17_00.jpg,14605,2f838487193748de316cf43bb1ab7743606876b9767bd9ecfa67e8895414a29d,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241213_08_00.jpg,11209,704c119913041a9dbe1ebf49cbd03451f6ba133eed28dc2d4a8af90e099feef9,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241213_09_00.jpg,10107,841f1578a58dd3e2ac6834fa36d1a5a1912335d6895122cf7681d37ccf8b9494,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241213_10_00.jpg,11066,2e4232b1e8c4d58b6bbfa414327ac40af8c9d8f4a1d1f3eef6d7a89829ebf4b8,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241213_11_00.jpg,11618,1bd59566b57fc8b44da3832d37a34e7824f790b83fe760afe3573977a6c36051,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241213_12_00.jpg,14841,64a4fc3079bb94e15d90545c211d302e8ba8c780ab9358b9e736ac8ee8b9e1c2,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241213_13_00.jpg,12361,16a031853ef29604ee84fca8936d9d23395caa7c35d32a0c35684acc5c66ddf9,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241213_14_00.jpg,12001,1a3a2ac829940acb0cc03c1241f73b40e38ddd69ac4c4a3503d4f625f9e31632,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241213_15_00.jpg,12242,46b2fc4f7c6fbf83c67b42dba16700dca72a7bff329f0802d8354fa2075aaec5,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241213_16_00.jpg,14214,badb0dc555ce0cc3e908965b24566ab85042900a469056362f79302bce7427a9,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241213_17_00.jpg,14517,bc43e3536e71aa0b40f208e143a3d8a474cee0b758fbc880c5bfed499814bc77,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241214_08_00.jpg,11328,3dfda1f3f0bd2d4f63dc0b1ae53746c9e6fc4facdd83e243c7029e1ecdc3e4ee,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241214_09_00.jpg,27109,71dbe7b1b0f40d270d0452aea89eada4dc61372fd9c5122f6d0d6adb5e23f1eb,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241214_10_00.jpg,15371,8a4e1d5fbdac223f2c608701e975b27dee7394f844894a5d8ad3a593151c616c,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241214_11_00.jpg,12947,70ed29ebba8bac17f8aa667b38ccb6d944045d82dd59d061423639f3a7581eac,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241214_12_00.jpg,14419,8ed556f0d825ad85c38e19da0cf88dba5b3182a7bcfa139b1c73b6931511d4cb,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241214_13_00.jpg,13582,98b8d5d01b7461042ce65c20359529213b7a6244db5c81aba29228e9094e02c1,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241214_14_00.jpg,13343,38c64ab3efab066d64859dae69ae823b4bff6752ce1e4e0a1f9f1f3f8afcf524,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241214_15_00.jpg,14376,ab1d1b3b8f410222b785a4ee926f9f413e4c0dfada5e1d0866aa0c43e6c8f73c,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241214_16_00.jpg,14996,2292d27fe94d388bff89892474553e945bf79454183180b9d86dd471c422b809,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241214_17_00.jpg,15786,d6e2e7d0d334f0d02330366be1c2467efdc55a8262b9633f4f972cf8452650ed,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241215_09_00.jpg,29835,613e6eebca9131c325195cd78b812fd2c6aca079ce1306afafe761759fbdb36d,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241215_10_00.jpg,16105,a707164a64bc8c44d600b7ece674df9aa0618506d3bf0fc6eba495baef71bcfb,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241215_11_00.jpg,13821,7701d14abbca357e6976f6924ac384500011a03965bef0330d50cbc93f46aca5,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241215_12_00.jpg,16102,2ca47e2909c0fc610665acb12b2e76f230f0cfa1bad62e9032fa6a0690131cc9,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241215_13_00.jpg,17734,344955037f7e20c3b97b72cfc38edf899a995be06e7355902b0ff5855e949811,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241215_15_00.jpg,15471,f1fb442d1c06d7ec5ae5a010204cc1a42b403a8ba9df337f7ee0272f39129894,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241215_17_00.jpg,15614,27aa5d475fd6fe838d39cc68c4fe9ee7d44c11df7df70712f788fc92c5e52de6,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241216_09_00.jpg,30079,8465b6014782537c8510c4539bf2952de628a2a43026fa63fb37209a06214f8e,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241216_10_00.jpg,16103,c9466794832654217f6718bfbc4580af47a12a4276d9f92c474a8ab87036136a,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241216_11_00.jpg,17486,aa740dfd3c3a3968e47cd77be7767f53840d958ca95b7fd23beb4c2b658d97fc,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241216_12_00.jpg,18901,cbb0b177eb50ffebb621f6481a803474977818f73a4b293ead8fcd53eb643f12,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241216_13_00.jpg,20714,35243995558d79a4cc68e560506f4d4314abaf5055682ba2896637d955263f3f,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241216_14_00.jpg,16213,59392ff44a50b6c4b483abe36356aa72f55c98e09023b830b7841909c55f0512,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241216_15_00.jpg,17404,5cb7493b1db1766def49da90a8dbe08ff87f1ca1a745fc3b26561e47dcf88a4e,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241216_16_00.jpg,17760,c75ad47ca5ca735450834f16178f1c7ca5e707fdfda2b105548a821314df0030,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241216_17_00.jpg,17401,9f57f13ef64b02feed63d291e8f5e0f0435e0b173c6b83d5f00bfba658fb43d2,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241217_08_00.jpg,13720,2d754e07a232441c64edb8eeae3b011c90b7f270eafaef82dffa1d6229c011a8,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241217_09_00.jpg,15890,c95d65d117a132ad250861d84b24126205e60532df16a60303bc4ca02e19bf96,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241217_10_00.jpg,17022,e7de6e62f118999308407bff5a08c893462cdb8e33f8e7da53473787c810d58d,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241217_11_00.jpg,16506,83d85d01a990da4a7ca3a376756f35fb8600081f695989239613941c8efdc6e1,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241217_12_00.jpg,20108,f6df1c00c9835f2eb3ffd9d0f1cbe04fd9a5ae549d5eb0e53e1e86c3ef70f6b4,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241217_13_00.jpg,20787,5f988608d72cbb44efd40ab16d11dcf8cb6eebbe673a1b7549d7d1d17fe37a3d,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241217_14_00.jpg,19950,da184c2523dba4b89206c30bf28b7f2809f096ade3f542fb8292b5f66351a950,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241217_15_00.jpg,17159,f4e29c814fa0d820a4cc8004b6543d9e1d18fc7bd4df566129f85368f33e750a,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241217_16_00.jpg,18858,55ffd4a4c2061f7ce08891e698ab287e49b066cfcb0e42fa5d36ebe9088f5201,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241217_17_00.jpg,19459,a08deb62e629ede65aef88377340c068c41e4342e0ac0f9c6fe524a9f01cfe7d,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241218_08_00.jpg,15952,1b28795127bb0b58a3d5359a9181972a17a493cc00014b0d292c54a456cd7bf0,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241218_09_00.jpg,31060,e29eb7575ff012785751716052ada2040f72651fdcd593298ced251986dda82c,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241218_10_00.jpg,20805,3ea4e29e36e2672e4f6159b54c598488d7b57552b1a1a27d0871ca30f4a146c7,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241218_11_00.jpg,18372,befb0cbc54a4166cbdad7143aec121604c735523dec6da8cb432455bb1f0cfbb,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241218_12_00.jpg,19877,bd20aeed2d9291b594f93363e64f773e1f315292090c727f2368f47678814ba8,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241218_13_00.jpg,20877,745c68652e081fd55a09862d4f41d60e100ed93036f037787b7e339cf49ce3e5,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241218_14_00.jpg,18132,0d2e6cca43000a03089d27b390ea38eec315faadadfaddb8081ab5f62ff749ee,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241218_15_00.jpg,17691,8065b198bb0ec5703bdfd282469e0e2dfaf36eacc81b3f5b23f17281d89f8375,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241218_16_00.jpg,20848,247cba615e1bae5de826d338796c3151ed88d83a36f74d33d6c7a587357c255d,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241218_17_00.jpg,20008,d2cf3a09a334caa55df8a001c262b1038cd80c8f374783fc620a2889dba8d806,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241219_08_00.jpg,13857,d5a2720a1ec493350ec221b71c3c86c0a1275185d0f31b191678cfa1104f555a,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241219_09_00.jpg,18719,bb06880533ac26ec360e2004a2dfb22883417e3b9baaae633a07d9464b1423a8,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241219_10_00.jpg,21021,4e4b1657a36b52b6f60f060a2e5c9c4fc2fe30bac321b3ff1629c64ae0231dc0,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241219_11_00.jpg,18118,28f5c5d95b03fd4b65fa1a518d72607cbb71c23cb70c849cacf615995c7d904b,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241219_12_00.jpg,17487,355ce6a5af3ea7c645d6d1fd688d86d4b8410463c1e65f5fedc295bcc8763a71,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241219_13_00.jpg,18718,b48bbc1ab5c95a1fc282683b0c91d5a72740c63aa9939a66eb8ce0ddb12ebb9c,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241219_14_00.jpg,21989,c2f7fcbaea7203264526a2a9173f386e82ab529ab898dded1b1c6bb6771fc20f,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241219_15_00.jpg,21433,1ef3c24003ab068e06fe33702c773ad60a9656b28050f444afcff37295fcc052,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241219_16_00.jpg,21929,25628320a7a578d1303d036691f95864b16ebeabfff6eded1a78c99c67db9b76,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241219_17_00.jpg,23178,ae8beb625b11f89e006f1778319c3144b48617a02151a755d61ccbf738e6a893,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
DS-090,Hemp_growth/C5/ryb_C5_20241220_08_00.jpg,19333,cbb5db9d453323b967a3e748d539d1d06584316b35e23b19646916556301b125,DS090-C5,temporal-growth,source-data,true,All frames from this plant/time-series must remain in one split.
